Customer ID,Recency,Frequency,Monetary,Churn,Churn_Probability,Action
16835,9,5,1357.56,0,0.0,Contato personalizado
16836,42,2,530.5,0,0.0,Campanha de reengajamento
16838,166,2,570.76,1,1.0,Oferecer desconto imediato
16839,5,11,5716.14,0,0.0,Contato personalizado
16840,239,2,139.85,1,1.0,Oferecer desconto imediato
16841,64,6,2136.2400000000002,0,0.0,Contato personalizado
16843,58,19,9374.86,0,0.0,Contato personalizado
16844,198,2,614.34,1,1.0,Oferecer desconto imediato
16845,254,1,253.88,1,1.0,Oferecer desconto imediato
16846,213,2,628.09,1,0.995,Oferecer desconto imediato
16847,254,1,421.45000000000005,1,0.995,Oferecer desconto imediato
16848,12,3,1130.2,0,0.0,Contato personalizado
16854,53,2,1408.96,0,0.01,Contato personalizado
16856,53,2,323.09000000000003,0,0.0,Campanha de reengajamento
16857,78,1,352.8,0,0.0,Campanha de reengajamento
16858,4,10,4292.59,0,0.0,Contato personalizado
16859,52,5,1184.6,0,0.0,Contato personalizado
16860,88,3,1610.62,0,0.01,Contato personalizado
16861,26,3,772.83,0,0.005,Contato personalizado
16862,183,4,662.33,1,1.0,Oferecer desconto imediato
16863,2,2,495.72,0,0.0,Campanha de reengajamento
16864,70,2,409.25,0,0.0,Campanha de reengajamento
16865,37,1,130.95,0,0.0,Campanha de reengajamento
16867,325,1,76.74000000000001,1,1.0,Oferecer desconto imediato
16868,30,3,393.39,0,0.015,Campanha de reengajamento
16870,105,1,450.15999999999997,1,0.99,Oferecer desconto imediato
16872,63,3,533.11,0,0.005,Campanha de reengajamento
16873,65,6,7493.77,0,0.0,Contato personalizado
16874,15,1,217.74,0,0.0,Campanha de reengajamento
16875,73,6,2139.0,0,0.0,Contato personalizado
16876,39,1,136.01,0,0.0,Campanha de reengajamento
16880,129,1,321.78,1,1.0,Oferecer desconto imediato
16883,7,18,2119.86,0,0.015,Contato personalizado
16884,192,2,644.08,1,1.0,Oferecer desconto imediato
16885,21,1,239.23000000000002,0,0.0,Campanha de reengajamento
16886,92,1,134.0,1,0.99,Oferecer desconto imediato
16887,36,2,465.84000000000003,0,0.0,Campanha de reengajamento
16888,36,3,437.15,0,0.005,Campanha de reengajamento
16889,33,3,952.23,0,0.0,Contato personalizado
16890,112,3,285.41,1,1.0,Oferecer desconto imediato
16891,7,7,1247.1200000000001,0,0.0,Contato personalizado
16892,190,2,236.56,1,1.0,Oferecer desconto imediato
16893,2,2,255.84,0,0.0,Campanha de reengajamento
16894,138,3,1324.06,1,0.995,Oferecer desconto imediato
16895,74,4,902.28,0,0.0,Contato personalizado
16896,191,1,103.95,1,1.0,Oferecer desconto imediato
16898,4,3,507.56,0,0.005,Campanha de reengajamento
16899,14,2,439.46000000000004,0,0.0,Campanha de reengajamento
16901,365,1,204.26,1,1.0,Oferecer desconto imediato
16903,16,2,689.04,0,0.0,Campanha de reengajamento
16904,3,7,1378.1,0,0.0,Contato personalizado
16905,7,11,1931.72,0,0.005,Contato personalizado
16906,64,3,869.03,0,0.0,Contato personalizado
16907,1,5,726.25,0,0.0,Contato personalizado
16908,358,1,252.59,1,1.0,Oferecer desconto imediato
16911,271,2,255.25,1,1.0,Oferecer desconto imediato
16912,57,4,1904.93,0,0.0,Contato personalizado
16913,287,2,310.46999999999997,1,1.0,Oferecer desconto imediato
16915,22,5,921.5,0,0.0,Contato personalizado
16916,8,3,547.14,0,0.005,Campanha de reengajamento
16917,268,1,1466.31,1,1.0,Oferecer desconto imediato
16918,58,10,2144.47,0,0.0,Contato personalizado
16919,4,14,2529.46,0,0.0,Contato personalizado
16920,47,1,355.45,0,0.0,Campanha de reengajamento
16921,78,2,276.88,0,0.0,Campanha de reengajamento
16922,208,1,611.08,1,0.995,Oferecer desconto imediato
16923,11,13,6130.75,0,0.0,Contato personalizado
16925,176,1,125.65,1,1.0,Oferecer desconto imediato
16926,7,5,1191.1,0,0.0,Contato personalizado
16928,9,13,1265.63,0,0.005,Contato personalizado
16931,5,3,629.4,0,0.0,Campanha de reengajamento
16932,59,2,278.77,0,0.0,Campanha de reengajamento
16933,25,7,2618.02,0,0.005,Contato personalizado
16934,19,4,1160.06,0,0.0,Contato personalizado
16935,17,3,535.1,0,0.0,Campanha de reengajamento
16936,21,1,288.49,0,0.0,Campanha de reengajamento
16937,135,1,202.1,1,1.0,Oferecer desconto imediato
16938,17,5,4306.8,0,0.0,Contato personalizado
16939,124,3,449.0,1,1.0,Oferecer desconto imediato
16940,86,5,3377.78,0,0.01,Contato personalizado
16941,247,1,33.0,1,0.995,Oferecer desconto imediato
16943,175,2,482.76,1,1.0,Oferecer desconto imediato
16944,245,1,101.36,1,1.0,Oferecer desconto imediato
16945,29,14,4202.66,0,0.0,Contato personalizado
16946,19,5,1222.04,0,0.0,Contato personalizado
16947,98,4,548.73,1,0.995,Oferecer desconto imediato
16948,65,4,433.75,0,0.0,Campanha de reengajamento
16950,3,8,2605.81,0,0.0,Contato personalizado
16952,77,3,631.17,0,0.0,Campanha de reengajamento
16954,15,11,3996.7999999999997,0,0.0,Contato personalizado
16955,4,4,790.74,0,0.0,Contato personalizado
16958,71,1,809.44,0,0.0,Contato personalizado
16960,26,5,1536.38,0,0.0,Contato personalizado
16961,24,2,560.39,0,0.0,Campanha de reengajamento
16962,45,1,251.04,0,0.0,Campanha de reengajamento
16964,369,2,207.85,1,1.0,Oferecer desconto imediato
16970,262,1,71.4,1,1.0,Oferecer desconto imediato
16972,18,2,786.25,0,0.0,Contato personalizado
16973,22,1,127.0,0,0.0,Campanha de reengajamento
16974,158,2,365.5,1,1.0,Oferecer desconto imediato
16975,59,3,926.12,0,0.0,Contato personalizado
16977,31,4,496.0,0,0.005,Campanha de reengajamento
16978,302,2,424.55,1,0.99,Oferecer desconto imediato
16979,19,3,1007.74,0,0.0,Contato personalizado
16980,64,1,394.37,0,0.0,Campanha de reengajamento
16983,5,5,1778.97,0,0.0,Contato personalizado
16984,40,7,6273.45,0,0.0,Contato personalizado
16985,12,13,5459.04,0,0.0,Contato personalizado
16986,81,9,3015.55,0,0.0,Contato personalizado
16987,12,4,910.85,0,0.0,Contato personalizado
16988,15,1,256.55,0,0.0,Campanha de reengajamento
16990,58,1,165.0,0,0.0,Campanha de reengajamento
16991,57,1,1041.21,0,0.0,Contato personalizado
16992,23,8,3862.19,0,0.0,Contato personalizado
16993,99,2,1950.9499999999998,1,0.99,Oferecer desconto imediato
16996,18,3,666.6500000000001,0,0.0,Campanha de reengajamento
16998,80,1,107.0,0,0.0,Campanha de reengajamento
17000,32,2,406.3,0,0.01,Campanha de reengajamento
17001,12,8,2651.23,0,0.0,Contato personalizado
17002,79,4,1077.82,0,0.0,Contato personalizado
17003,38,4,830.16,0,0.0,Contato personalizado
17004,28,2,1012.22,0,0.0,Contato personalizado
17005,106,2,742.36,1,1.0,Oferecer desconto imediato
17006,28,4,854.54,0,0.0,Contato personalizado
17007,73,1,230.17000000000002,0,0.005,Campanha de reengajamento
17008,65,1,81.36,0,0.0,Campanha de reengajamento
17009,187,1,242.06,1,1.0,Oferecer desconto imediato
17011,283,2,400.8,1,1.0,Oferecer desconto imediato
17012,361,1,384.16,1,1.0,Oferecer desconto imediato
17016,212,1,552.4,1,1.0,Oferecer desconto imediato
17017,1,13,5416.349999999999,0,0.0,Contato personalizado
17018,23,4,1367.6,0,0.0,Contato personalizado
17019,4,8,2739.59,0,0.0,Contato personalizado
17020,178,2,935.62,1,1.0,Oferecer desconto imediato
17021,78,6,1182.22,0,0.0,Contato personalizado
17022,68,1,189.0,0,0.0,Campanha de reengajamento
17023,53,3,800.18,0,0.005,Contato personalizado
17025,9,4,1152.87,0,0.0,Contato personalizado
17026,5,2,54.15,0,0.07,Campanha de reengajamento
17027,82,3,436.82,0,0.005,Campanha de reengajamento
17028,217,3,1593.83,1,1.0,Oferecer desconto imediato
17029,18,5,1421.3,0,0.0,Contato personalizado
17031,14,4,2393.5,0,0.0,Contato personalizado
17032,183,8,3004.6,1,0.985,Oferecer desconto imediato
17033,33,1,302.65000000000003,0,0.005,Campanha de reengajamento
17034,45,2,538.4,0,0.0,Campanha de reengajamento
17035,227,2,180.06,1,1.0,Oferecer desconto imediato
17036,19,1,176.9,0,0.005,Campanha de reengajamento
17038,51,1,630.77,0,0.005,Campanha de reengajamento
17039,240,1,1954.99,1,1.0,Oferecer desconto imediato
17040,186,1,13.52,1,0.995,Oferecer desconto imediato
17041,33,3,604.71,0,0.0,Campanha de reengajamento
17043,11,4,881.37,0,0.0,Contato personalizado
17044,10,11,11013.82,0,0.0,Contato personalizado
17045,12,2,488.24,0,0.0,Campanha de reengajamento
17046,80,4,1264.05,0,0.0,Contato personalizado
17047,67,3,1188.33,0,0.0,Contato personalizado
17048,73,4,1146.33,0,0.0,Contato personalizado
17049,11,10,4287.5,0,0.0,Contato personalizado
17050,11,5,1462.95,0,0.0,Contato personalizado
17051,82,3,467.25,0,0.0,Campanha de reengajamento
17055,81,1,239.55,0,0.0,Campanha de reengajamento
17056,374,1,128.60000000000002,1,1.0,Oferecer desconto imediato
17057,232,1,294.74,1,1.0,Oferecer desconto imediato
17059,5,5,2507.4900000000002,0,0.0,Contato personalizado
17062,1,4,669.85,0,0.0,Campanha de reengajamento
17063,43,6,2177.39,0,0.0,Contato personalizado
17065,273,2,194.7,1,1.0,Oferecer desconto imediato
17066,362,1,228.34,1,1.0,Oferecer desconto imediato
17067,360,3,454.54,1,1.0,Oferecer desconto imediato
17068,4,27,4608.94,0,0.0,Contato personalizado
17069,9,6,3084.58,0,0.0,Contato personalizado
17070,46,1,133.18,0,0.0,Campanha de reengajamento
17071,17,4,1372.17,0,0.005,Contato personalizado
17072,261,1,282.05,1,1.0,Oferecer desconto imediato
17074,198,1,203.05,1,1.0,Oferecer desconto imediato
17075,65,6,1407.61,0,0.0,Contato personalizado
17076,28,3,401.66999999999996,0,0.0,Campanha de reengajamento
17077,214,1,306.0,1,1.0,Oferecer desconto imediato
17080,15,5,669.91,0,0.0,Campanha de reengajamento
17081,31,4,674.23,0,0.0,Campanha de reengajamento
17082,30,4,2728.18,0,0.0,Contato personalizado
17083,45,6,2644.01,0,0.0,Contato personalizado
17084,32,1,2253.22,0,0.0,Contato personalizado
17085,12,23,6324.76,0,0.0,Contato personalizado
17087,373,1,221.53,1,1.0,Oferecer desconto imediato
17089,22,1,128.45,0,0.0,Campanha de reengajamento
17090,10,6,1105.53,0,0.005,Contato personalizado
17091,3,11,3983.34,0,0.0,Contato personalizado
17092,73,7,3817.18,0,0.0,Contato personalizado
17093,228,1,235.88,1,1.0,Oferecer desconto imediato
17094,59,1,100.2,0,0.0,Campanha de reengajamento
17095,66,4,1248.09,0,0.0,Contato personalizado
17096,19,7,2737.05,0,0.0,Contato personalizado
17097,1,2,386.03,0,0.0,Campanha de reengajamento
17098,17,3,591.0699999999999,0,0.0,Campanha de reengajamento
17099,169,1,582.17,1,1.0,Oferecer desconto imediato
17101,30,3,885.3199999999999,0,0.0,Contato personalizado
17103,358,1,424.3,1,0.995,Oferecer desconto imediato
17104,59,1,474.03,0,0.0,Campanha de reengajamento
17106,25,1,491.23,0,0.0,Campanha de reengajamento
17107,33,4,5259.99,0,0.005,Contato personalizado
17108,299,1,174.95,1,1.0,Oferecer desconto imediato
17109,42,2,410.42,0,0.0,Campanha de reengajamento
17110,156,2,347.4,1,1.0,Oferecer desconto imediato
17111,61,1,227.97,0,0.0,Campanha de reengajamento
17112,138,1,205.17,1,1.0,Oferecer desconto imediato
17113,210,6,2322.59,1,0.985,Oferecer desconto imediato
17115,184,4,1923.99,1,0.995,Oferecer desconto imediato
17116,284,1,389.78,1,1.0,Oferecer desconto imediato
17121,38,1,314.74,0,0.0,Campanha de reengajamento
17122,24,3,432.18,0,0.0,Campanha de reengajamento
17123,75,2,631.87,0,0.0,Campanha de reengajamento
17126,17,4,1065.69,0,0.0,Contato personalizado
17127,64,5,1155.0300000000002,0,0.0,Contato personalizado
17129,156,1,31.85,1,1.0,Oferecer desconto imediato
17132,88,2,1272.8,0,0.0,Contato personalizado
17133,110,5,9730.09,1,0.99,Oferecer desconto imediato
17134,78,1,212.1,0,0.0,Campanha de reengajamento
17135,7,4,814.43,0,0.0,Contato personalizado
17136,298,1,231.68,1,1.0,Oferecer desconto imediato
17137,52,6,1133.63,0,0.0,Contato personalizado
17138,25,6,4036.77,0,0.0,Contato personalizado
17139,25,13,8915.99,0,0.0,Contato personalizado
17141,54,4,754.33,0,0.0,Contato personalizado
17142,40,3,704.75,0,0.0,Campanha de reengajamento
17143,53,2,924.11,0,0.0,Contato personalizado
17145,148,4,3120.91,1,0.995,Oferecer desconto imediato
17146,71,10,5110.46,0,0.0,Contato personalizado
17147,88,5,1485.36,0,0.035,Contato personalizado
17149,87,1,143.10000000000002,0,0.0,Campanha de reengajamento
17150,12,6,1375.65,0,0.0,Contato personalizado
17151,371,1,231.90000000000003,1,1.0,Oferecer desconto imediato
17152,61,1,327.0,0,0.0,Campanha de reengajamento
17155,163,5,640.76,1,0.995,Oferecer desconto imediato
17156,127,1,591.87,1,1.0,Oferecer desconto imediato
17157,116,17,4832.9,1,0.985,Oferecer desconto imediato
17158,183,2,713.03,1,1.0,Oferecer desconto imediato
17159,113,2,560.71,1,0.995,Oferecer desconto imediato
17160,10,11,6691.13,0,0.0,Contato personalizado
17161,80,1,856.01,0,0.0,Contato personalizado
17163,81,2,406.68,0,0.0,Campanha de reengajamento
17165,17,5,1635.64,0,0.0,Contato personalizado
17167,15,3,867.11,0,0.0,Contato personalizado
17168,134,1,400.2,1,1.0,Oferecer desconto imediato
17169,214,1,320.95,1,1.0,Oferecer desconto imediato
17170,10,2,178.68,0,0.0,Campanha de reengajamento
17171,297,1,159.68,1,1.0,Oferecer desconto imediato
17172,66,2,638.81,0,0.0,Campanha de reengajamento
17176,162,2,596.1899999999999,1,1.0,Oferecer desconto imediato
17177,141,1,119.5,1,1.0,Oferecer desconto imediato
17178,367,1,436.71,1,1.0,Oferecer desconto imediato
17179,18,3,795.47,0,0.0,Contato personalizado
17180,58,7,1460.95,0,0.0,Contato personalizado
17181,9,2,225.45000000000002,0,0.0,Campanha de reengajamento
17182,58,2,321.3,0,0.0,Campanha de reengajamento
17184,205,2,198.41000000000003,1,1.0,Oferecer desconto imediato
17185,227,3,229.46,1,1.0,Oferecer desconto imediato
17187,162,1,263.76,1,1.0,Oferecer desconto imediato
17188,82,6,2118.7000000000003,0,0.005,Contato personalizado
17189,196,3,573.23,1,1.0,Oferecer desconto imediato
17190,39,5,1298.3,0,0.0,Contato personalizado
17191,4,11,2740.92,0,0.0,Contato personalizado
17192,172,1,77.83,1,1.0,Oferecer desconto imediato
17193,22,2,610.74,0,0.0,Campanha de reengajamento
17194,166,1,549.88,1,1.0,Oferecer desconto imediato
17195,291,1,562.98,1,1.0,Oferecer desconto imediato
17196,63,1,352.9,0,0.0,Campanha de reengajamento
17198,1,2,521.66,0,0.0,Campanha de reengajamento
17199,218,1,145.12,1,1.0,Oferecer desconto imediato
17200,23,4,356.71,0,0.025,Campanha de reengajamento
17201,159,3,899.41,1,0.995,Oferecer desconto imediato
17202,56,1,160.65,0,0.0,Campanha de reengajamento
17203,24,4,2012.03,0,0.0,Contato personalizado
17204,10,5,3940.13,0,0.0,Contato personalizado
17205,52,2,615.27,0,0.0,Campanha de reengajamento
17207,288,1,303.21999999999997,1,1.0,Oferecer desconto imediato
17208,31,1,115.35,0,0.0,Campanha de reengajamento
17209,285,3,611.6,1,0.995,Oferecer desconto imediato
17210,28,1,253.37,0,0.0,Campanha de reengajamento
17211,5,6,1729.43,0,0.0,Contato personalizado
17212,94,2,567.5600000000001,1,0.995,Oferecer desconto imediato
17213,2,7,2401.07,0,0.0,Contato personalizado
17215,100,1,186.15,1,1.0,Oferecer desconto imediato
17216,190,1,65.05,1,0.995,Oferecer desconto imediato
17217,255,1,104.5,1,1.0,Oferecer desconto imediato
17218,4,9,2231.96,0,0.0,Contato personalizado
17219,52,1,144.9,0,0.0,Campanha de reengajamento
17220,53,7,1283.5,0,0.0,Contato personalizado
17221,227,3,643.39,1,1.0,Oferecer desconto imediato
17222,113,5,1250.86,1,0.99,Oferecer desconto imediato
17223,4,2,446.74,0,0.005,Campanha de reengajamento
17224,137,1,100.86,1,1.0,Oferecer desconto imediato
17225,217,1,131.15,1,1.0,Oferecer desconto imediato
17226,80,2,506.63,0,0.01,Campanha de reengajamento
17227,4,7,1082.71,0,0.0,Contato personalizado
17228,3,7,1271.1499999999999,0,0.0,Contato personalizado
17230,199,10,6286.54,1,0.975,Oferecer desconto imediato
17231,25,15,4022.72,0,0.0,Contato personalizado
17233,84,2,369.98,0,0.0,Campanha de reengajamento
17235,8,7,1354.82,0,0.0,Contato personalizado
17236,46,6,1013.13,0,0.0,Contato personalizado
17237,11,2,687.39,0,0.0,Campanha de reengajamento
17238,7,17,4038.45,0,0.0,Contato personalizado
17239,23,3,806.95,0,0.0,Contato personalizado
17240,232,1,130.6,1,1.0,Oferecer desconto imediato
17241,21,12,2744.14,0,0.0,Contato personalizado
17242,92,3,1754.24,1,0.95,Oferecer desconto imediato
17243,5,44,12213.01,0,0.0,Contato personalizado
17244,19,4,871.14,0,0.0,Contato personalizado
17245,325,1,200.18,1,1.0,Oferecer desconto imediato
17246,182,2,38.92,1,0.995,Oferecer desconto imediato
17248,117,1,227.51,1,1.0,Oferecer desconto imediato
17249,64,1,68.03,0,0.0,Campanha de reengajamento
17251,18,2,529.15,0,0.0,Campanha de reengajamento
17254,37,1,198.29,0,0.0,Campanha de reengajamento
17255,26,2,500.72,0,0.005,Campanha de reengajamento
17256,117,3,258.93,1,0.97,Oferecer desconto imediato
17257,72,2,192.73,0,0.005,Campanha de reengajamento
17258,32,2,417.3,0,0.0,Campanha de reengajamento
17259,4,5,1285.97,0,0.0,Contato personalizado
17260,47,1,120.95,0,0.0,Campanha de reengajamento
17261,145,1,230.44,1,1.0,Oferecer desconto imediato
17262,2,7,1504.26,0,0.0,Contato personalizado
17264,60,1,279.59,0,0.005,Campanha de reengajamento
17266,135,2,207.09,1,1.0,Oferecer desconto imediato
17268,81,7,970.25,0,0.0,Contato personalizado
17269,21,1,537.46,0,0.0,Campanha de reengajamento
17270,105,2,604.4,1,1.0,Oferecer desconto imediato
17271,372,1,210.39,1,1.0,Oferecer desconto imediato
17273,60,1,141.12,0,0.0,Campanha de reengajamento
17274,31,1,465.4,0,0.0,Campanha de reengajamento
17275,19,1,114.52,0,0.0,Campanha de reengajamento
17276,38,1,508.39,0,0.0,Campanha de reengajamento
17278,201,1,25.2,1,1.0,Oferecer desconto imediato
17280,74,1,118.85999999999999,0,0.0,Campanha de reengajamento
17281,10,6,797.8499999999999,0,0.005,Contato personalizado
17282,92,2,636.25,1,1.0,Oferecer desconto imediato
17283,14,1,188.46,0,0.0,Campanha de reengajamento
17284,25,2,1140.58,0,0.0,Contato personalizado
17285,264,2,428.34,1,0.995,Oferecer desconto imediato
17286,36,2,241.56,0,0.0,Campanha de reengajamento
17287,3,16,3047.85,0,0.0,Contato personalizado
17288,26,4,1080.25,0,0.0,Contato personalizado
17289,12,6,1134.98,0,0.0,Contato personalizado
17290,17,6,976.2,0,0.0,Contato personalizado
17292,108,2,271.75,1,0.995,Oferecer desconto imediato
17293,30,8,1899.1200000000001,0,0.0,Contato personalizado
17294,305,2,467.78999999999996,1,1.0,Oferecer desconto imediato
17296,366,1,338.13,1,1.0,Oferecer desconto imediato
17298,10,3,459.14,0,0.0,Campanha de reengajamento
17299,75,2,346.97,0,0.0,Campanha de reengajamento
17300,26,2,393.64,0,0.0,Campanha de reengajamento
17301,260,1,132.8,1,1.0,Oferecer desconto imediato
17304,170,1,111.5,1,1.0,Oferecer desconto imediato
17305,284,1,2135.46,1,1.0,Oferecer desconto imediato
17306,29,2,1151.04,0,0.005,Contato personalizado
17307,31,11,3999.8900000000003,0,0.0,Contato personalizado
17308,29,2,4511.76,0,0.01,Contato personalizado
17309,17,2,247.84,0,0.0,Campanha de reengajamento
17310,23,2,1025.1,0,0.0,Contato personalizado
17311,28,4,2181.71,0,0.005,Contato personalizado
17314,29,9,2376.51,0,0.005,Contato personalizado
17315,11,5,3358.34,0,0.0,Contato personalizado
17316,56,1,124.45,0,0.0,Campanha de reengajamento
17318,361,1,164.28,1,1.0,Oferecer desconto imediato
17319,305,1,29.1,1,1.0,Oferecer desconto imediato
17320,4,4,1695.15,0,0.0,Contato personalizado
17321,30,4,1040.32,0,0.0,Contato personalizado
17322,12,5,922.59,0,0.0,Contato personalizado
17323,43,5,644.52,0,0.005,Campanha de reengajamento
17324,2,9,1311.64,0,0.0,Contato personalizado
17325,46,2,512.77,0,0.0,Campanha de reengajamento
17326,44,2,321.95,0,0.0,Campanha de reengajamento
17327,45,2,152.35,0,0.0,Campanha de reengajamento
17328,309,1,104.7,1,1.0,Oferecer desconto imediato
17329,367,3,481.32,1,1.0,Oferecer desconto imediato
17330,180,2,59.900000000000006,1,1.0,Oferecer desconto imediato
17332,164,5,838.27,1,1.0,Oferecer desconto imediato
17334,42,1,328.13,0,0.0,Campanha de reengajamento
17335,19,2,508.0,0,0.0,Campanha de reengajamento
17336,108,1,81.12,1,1.0,Oferecer desconto imediato
17338,11,9,5498.64,0,0.0,Contato personalizado
17339,1,2,119.0,0,0.005,Campanha de reengajamento
17340,2,8,10051.53,0,0.005,Contato personalizado
17341,2,3,1108.47,0,0.0,Contato personalizado
17342,15,4,1227.54,0,0.0,Contato personalizado
17343,12,5,1066.3,0,0.0,Contato personalizado
17344,364,1,307.54,1,1.0,Oferecer desconto imediato
17345,11,6,1066.94,0,0.0,Contato personalizado
17346,9,12,2646.44,0,0.0,Contato personalizado
17348,73,4,1316.8899999999999,0,0.0,Contato personalizado
17349,16,4,741.5,0,0.0,Contato personalizado
17350,30,3,619.971,0,0.0,Campanha de reengajamento
17351,63,9,1401.08,0,0.0,Contato personalizado
17352,332,1,36.25,1,0.995,Oferecer desconto imediato
17353,127,2,1502.0,1,1.0,Oferecer desconto imediato
17354,64,3,1750.3999999999999,0,0.0,Contato personalizado
17355,22,1,285.11,0,0.0,Campanha de reengajamento
17356,190,4,768.25,1,1.0,Oferecer desconto imediato
17358,12,3,500.2,0,0.0,Campanha de reengajamento
17359,284,1,156.6,1,1.0,Oferecer desconto imediato
17360,21,3,645.59,0,0.0,Campanha de reengajamento
17361,312,2,392.44,1,1.0,Oferecer desconto imediato
17362,36,5,711.8100000000001,0,0.0,Contato personalizado
17363,31,3,940.86,0,0.0,Contato personalizado
17364,12,17,7589.24,0,0.0,Contato personalizado
17365,22,7,3423.42,0,0.0,Contato personalizado
17366,68,2,1096.24,0,0.0,Contato personalizado
17368,11,6,913.47,0,0.0,Contato personalizado
17369,91,1,979.1999999999999,1,0.98,Oferecer desconto imediato
17371,259,3,238.66,1,1.0,Oferecer desconto imediato
17372,17,20,3034.88,0,0.0,Contato personalizado
17373,54,3,520.58,0,0.0,Campanha de reengajamento
17374,31,1,231.34,0,0.0,Campanha de reengajamento
17375,67,1,260.45,0,0.0,Campanha de reengajamento
17376,40,2,250.44,0,0.0,Campanha de reengajamento
17377,1,60,14218.49,0,0.0,Contato personalizado
17378,10,1,10.95,0,0.03,Campanha de reengajamento
17380,70,3,645.0,0,0.0,Campanha de reengajamento
17381,4,12,19726.76,0,0.0,Contato personalizado
17382,71,7,836.88,0,0.005,Contato personalizado
17383,89,1,110.69999999999999,0,0.005,Campanha de reengajamento
17384,103,1,171.15,1,1.0,Oferecer desconto imediato
17386,21,1,126.35000000000001,0,0.0,Campanha de reengajamento
17388,56,7,1432.01,0,0.0,Contato personalizado
17389,10,27,25391.0,0,0.0,Contato personalizado
17390,56,1,149.3,0,0.0,Campanha de reengajamento
17392,86,1,168.65,0,0.005,Campanha de reengajamento
17393,46,2,381.15,0,0.0,Campanha de reengajamento
17395,144,1,97.5,1,1.0,Oferecer desconto imediato
17396,7,7,1476.3,0,0.0,Contato personalizado
17397,52,1,536.77,0,0.0,Campanha de reengajamento
17400,217,3,2547.09,1,0.985,Oferecer desconto imediato
17401,177,1,114.85,1,1.0,Oferecer desconto imediato
17402,5,12,2462.33,0,0.0,Contato personalizado
17403,86,1,118.95,0,0.0,Campanha de reengajamento
17404,45,8,15874.3,0,0.0,Contato personalizado
17406,2,11,2704.63,0,0.0,Contato personalizado
17407,47,1,552.9,0,0.0,Campanha de reengajamento
17408,136,2,283.44000000000005,1,1.0,Oferecer desconto imediato
17409,57,8,7021.66,0,0.0,Contato personalizado
17411,22,2,646.44,0,0.0,Campanha de reengajamento
17412,8,10,3159.46,0,0.0,Contato personalizado
17413,40,2,560.14,0,0.0,Campanha de reengajamento
17414,59,4,1471.52,0,0.0,Contato personalizado
17416,29,15,10405.03,0,0.0,Contato personalizado
17417,184,1,164.18,1,1.0,Oferecer desconto imediato
17418,23,1,206.60000000000002,0,0.0,Campanha de reengajamento
17419,3,8,2273.95,0,0.0,Contato personalizado
17420,9,4,485.6,0,0.0,Campanha de reengajamento
17421,22,3,1059.41,0,0.0,Contato personalizado
17422,17,5,1615.39,0,0.0,Contato personalizado
17423,29,1,420.54,0,0.0,Campanha de reengajamento
17426,88,7,3040.51,0,0.0,Contato personalizado
17428,4,18,14562.91,0,0.0,Contato personalizado
17429,32,2,832.54,0,0.0,Contato personalizado
17430,1,3,469.40999999999997,0,0.005,Campanha de reengajamento
17432,21,7,1385.6299999999999,0,0.0,Contato personalizado
17433,21,1,266.8,0,0.0,Campanha de reengajamento
17435,47,1,331.35,0,0.0,Campanha de reengajamento
17436,44,3,317.76,0,0.0,Campanha de reengajamento
17437,165,1,373.17,1,1.0,Oferecer desconto imediato
17438,80,4,1034.32,0,0.0,Contato personalizado
17439,291,1,325.74,1,1.0,Oferecer desconto imediato
17440,185,1,137.16,1,1.0,Oferecer desconto imediato
17441,368,1,293.35,1,1.0,Oferecer desconto imediato
17442,17,9,2371.74,0,0.005,Contato personalizado
17448,133,46,14556.97,1,0.965,Oferecer desconto imediato
17449,23,6,2430.29,0,0.0,Contato personalizado
17450,3,7,52422.3,0,0.0,Contato personalizado
17454,98,6,1030.41,1,0.995,Oferecer desconto imediato
17456,1,2,975.5600000000001,0,0.0,Contato personalizado
17457,15,9,4247.11,0,0.0,Contato personalizado
17458,17,1,213.08,0,0.0,Campanha de reengajamento
17460,8,12,1605.8400000000001,0,0.0,Contato personalizado
17463,196,2,661.5,1,1.0,Oferecer desconto imediato
17464,158,2,710.98,1,1.0,Oferecer desconto imediato
17465,61,7,2542.79,0,0.0,Contato personalizado
17467,31,1,102.6,0,0.0,Campanha de reengajamento
17468,11,1,57.8,0,0.0,Campanha de reengajamento
17469,36,12,3180.28,0,0.0,Contato personalizado
17470,3,7,1679.8,0,0.0,Contato personalizado
17471,110,1,321.65000000000003,1,1.0,Oferecer desconto imediato
17472,264,1,224.81,1,1.0,Oferecer desconto imediato
17473,44,2,607.0,0,0.0,Campanha de reengajamento
17474,235,1,1047.0,1,0.995,Oferecer desconto imediato
17476,31,2,489.86,0,0.0,Campanha de reengajamento
17477,248,2,1144.3,1,1.0,Oferecer desconto imediato
17478,44,2,1272.8,0,0.0,Contato personalizado
17479,268,1,389.26000000000005,1,1.0,Oferecer desconto imediato
17480,80,1,390.21,0,0.0,Campanha de reengajamento
17482,123,2,778.19,1,0.995,Oferecer desconto imediato
17483,50,1,177.69,0,0.0,Campanha de reengajamento
17484,212,2,209.57,1,1.0,Oferecer desconto imediato
17487,364,1,160.55,1,1.0,Oferecer desconto imediato
17488,277,1,336.5,1,1.0,Oferecer desconto imediato
17490,24,2,658.18,0,0.0,Campanha de reengajamento
17491,3,8,2422.2000000000003,0,0.0,Contato personalizado
17492,114,2,747.85,1,1.0,Oferecer desconto imediato
